Unnamed: 0,index,plant,calendar_year,calendar_yeer_week,sloc,quantity,total_amount,product_id
14274,14274,1203,2022,20220930,3000,1,0,ff569526fbb84dc8a2045fc031617fbaDEN38
14275,14275,1203,2022,20220930,3000,3,0,f170196b4bbd4805b0a15ba3a181f0a8HOG36
14276,14276,1203,2022,20220930,3000,1,0,50701ee003154e84b1bf056100b96ff7HOG37
14277,14277,1203,2022,20220930,3000,1,0,3ec22c8ae1ad4cc8a09677058d79e392HOG38
14278,14278,1203,2022,20220930,3000,1,0,e19666d0525c4156b0b8c49fc4770dd7HOG39
14279,14279,1203,2022,20220930,3000,1,0,9156c8d0766e436583c7f42503a8b1e8DEN35
14280,14280,1203,2022,20220930,3000,2,0,3c159ff457d3499da9cc54df915d80c9DEN36
14281,14281,1203,2022,20220930,3000,1,-339320,5b39ea0f38eb4379baa32455e05e6e46DEN37
14282,14282,1203,2022,20220930,3000,2,343206,8146b6de031c4729ba28732889444063DEN38
14283,14283,1203,2022,20220930,3000,2,0,80ce9d3439e8463083a69869c01ad177DEN39
14284,14284,1203,2022,20220930,3000,1,0,e774d0ac92af4722875da9d3a879956fHOL35
14285,14285,1203,2022,20220930,3000,1,-462400,a0a23aa92568458a94cf5b9eb3783fb8DEN35
14286,14286,1203,2022,20220930,3000,1,-1081200,d9888a05289d49bca5ab8ba2e3f9c2ecHOG35
14287,14287,1203,2022,20220930,3000,4,0,e42d8111098841e7a6eeebd374a49288HOG39
14288,14288,1203,2022,20220930,3000,6,0,3be303ec586a4c57aa28b9714a980a63HOG40
14289,14289,1203,2022,20220930,3000,10,520200,ec9aabb51c914c809eaf822be30d08c7TIM35
14290,14290,1203,2022,20220930,3000,1,-520200,fe812a2531e445c7afae3fa1907d4eafTIM36
14291,14291,1203,2022,20220930,3000,5,540600,651f4e81d6e24a3e9c6bb99e1ffe9b4fTIM40
14292,14292,1203,2022,20220930,3000,3,475320,44bb1f736bd14748a16760dd74ab2f0eDEN36
14293,14293,1203,2022,20220930,3000,1,0,57acebde5f8946c7b3b0d2a60db2e9cbDEN39
14294,14294,1203,2022,20220930,3000,1,-486200,0825022dfc834af2ae1f6d250eeb1fdaXAM35
14295,14295,1203,2022,20220930,3000,1,509320,dfdde81958c14a15849e104638855e88DOO35
14296,14296,1203,2022,20220930,3000,2,-1013200,1a02e415aacb45ba82bb62789793b58cBAC40
14297,14297,1203,2022,20220930,3000,1,0,7ed2c298fb3a484e9d68d2b7f06b4e2cDOO35
14298,14298,1203,2022,20220930,3000,1,-438600,99297b6e355b4db9b4681c7e3349b1fcHOG39
14299,14299,1203,2022,20220930,3000,2,-1331440,03e4a002ca714412a38cb245e580f09aDEN35
14300,14300,1203,2022,20220930,3000,1,-2662880,04aa27727c314628b107d4b31ec4b4e3TRG35
14301,14301,1203,2022,20220930,3000,2,-665720,8f285a0dd50e45ac80b752d4d94cc652TRG36
14302,14302,1203,2022,20220930,3000,2,0,17cebcd1e2e54bb2a2fac3ac85c737dcDEN35
14303,14303,1203,2022,20220930,3000,1,0,1a961b9a2428478190976e50866038f6HOG35
14304,14304,1203,2022,20220930,3000,1,0,612c44257134446cbd11194a1bb9655cHOG35
14305,14305,1203,2022,20220930,3000,3,0,f63bf715af83478c93d569437eeb5e8dHOG36
14306,14306,1203,2022,20220930,3000,3,0,f053f8bec80641e89ed090bcfe579cc5HOG37
14307,14307,1203,2022,20220930,3000,3,0,5973357d623a466f89f47c9bcd210008HOG38
14308,14308,1203,2022,20220930,3000,1,0,8c46482946ad4f78bc4209f432d4ed15HOG39
14309,14309,1203,2022,20220930,3000,1,-506600,6e4e3c1b01684dfca7c937df20431f86TRG35
14310,14310,1203,2022,20220930,3000,1,0,7ae30efe681d4a6980314c5f47714802TRG36
14311,14311,1203,2022,20220930,3000,1,611320,1c6f041b97314b61bec0d510460b9160TRG38
14312,14312,1203,2022,20220930,3000,1,0,4ce0ab54c3934731b15ea71c646fc09bDEN36
14313,14313,1203,2022,20220930,3000,1,-1308320,11516387eb584738a03e46cf4e224b6aCAM36
14314,14314,1203,2022,20220930,3000,2,-1331440,918c0644ed5640cca138c65aca7e7c85DEN35
14315,14315,1203,2022,20220930,3000,3,0,f46baa0d23ae4ce6be2569a0883e651fDEN36
14316,14316,1203,2022,20220930,3000,1,0,9e3e4c0acdfb47269430045245f84558HOG35
14317,14317,1203,2022,20220930,3000,4,-32640,261ed44e65d44dce85b2e3306321d633HOG36
14318,14318,1203,2022,20220930,3000,3,21760,8c49b28b9ef849c98839d9d0ab5286edHOG37
14319,14319,1203,2022,20220930,3000,3,-1331440,fb527a84f80247548ae02a461caa17b9HOG38
14320,14320,1203,2022,20220930,3000,6,0,82a574cb242144dfa1f1fa8cc713c909HOG39
14321,14321,1203,2022,20220930,3000,2,0,d9dba404cd0f47e7a0c115475482e312HOD35
14322,14322,1203,2022,20220930,3000,1,0,58e5ba49c784449d982d560e4626b4f3HOD38
14323,14323,1203,2022,20220930,3000,1,0,2cb9bf08d6174d90b86c11c0d377390cHOD39
14324,14324,1203,2022,20220930,3000,3,-665720,32c8e6150bd242e69782cb4881e67deaTIM35
14325,14325,1203,2022,20220930,3000,1,-1331440,59ba296876644672a34e8e854af6728eTIM36
14326,14326,1203,2022,20220930,3000,3,-1331440,936d06be28ef48f399f555e8de40517dTIM38
14327,14327,1203,2022,20220930,3000,2,-1331440,e201a967b47b415ba63ebb451de22feeTIM39
14328,14328,1203,2022,20220930,3000,1,597720,74f6821647e04d128bc82a1ff58507a5TRG38
14329,14329,1203,2022,20220930,3000,1,0,7176fc348fb0420f8490a3aa5ef99f7fXAM39
14330,14330,1203,2022,20220930,3000,1,0,762271b7415a428b82e89d02a436ba22HOG35
14331,14331,1203,2022,20220930,3000,3,-972400,d2269c33f01c4f7783e351edd372944eHOG36
14332,14332,1203,2022,20220930,3000,2,0,d3e91a0095584071a606f2e9c0b3ed39HOG37
14333,14333,1203,2022,20220930,3000,2,0,a954f893396746949c250e8d7d37ae38HOG38
14334,14334,1203,2022,20220930,3000,1,0,cef2cc032a4846499e18d58fd599b3fdHOG39
14335,14335,1203,2022,20220930,3000,1,0,85e2a6e860014d35beaa9f6276bfdf0dHOG40
14336,14336,1203,2022,20220930,3000,2,-540600,7f416450880949e8acc2cf34bac01a32DEN35
14337,14337,1203,2022,20220930,3000,1,-540600,0bf0b4c9671049daa0710a68c38ea924DEN36
14338,14338,1203,2022,20220930,3000,1,0,2a66db921ff44f9fad6d57f79089a29fCAM35
14339,14339,1203,2022,20220930,3000,1,-1399440,b93176a324774319ad70318c26aa6fe5CAM37
14340,14340,1203,2022,20220930,3000,2,-1275000,50a203a83b5a4ef394caf40bedf56f79TIM35
14341,14341,1203,2022,20220930,3000,1,0,3b962799c7d3432fba4763935bb6a0dfTIM38
14342,14342,1203,2022,20220930,3000,1,0,f752dcb6bdb84172bdb62e3c3cf16362TIM39
14343,14343,1203,2022,20220930,3000,1,-404600,8f07c66df94e44c78aa46c140a28e7bfXDL39
14344,14344,1203,2022,20220930,3000,3,-1691160,19811c22ce8a4cd79d1ecaffa2bd2dd0TRG35
14345,14345,1203,2022,20220930,3000,3,-3946040,8e4bb27c0852434085df29d9107bc852TRG36
14346,14346,1203,2022,20220930,3000,3,-4509760,a6e776fcf3c94e84b896b7d30d2da771TRG37
14347,14347,1203,2022,20220930,3000,3,-3382320,9fec35bdedf94273b497cc74e4ff3ca9TRG38
14348,14348,1203,2022,20220930,3000,3,-1691160,c168db0dba214b1caab14b6d3d6fa2beTRG39
14349,14349,1203,2022,20220930,3000,4,665720,86d39d63a5db4decb52502d05cbefd9eREU35
14350,14350,1203,2022,20220930,3000,2,-3327999,bc2823230b644297adf85d28a018fd31REU37
14351,14351,1203,2022,20220930,3000,1,-1330498,4a616ea0bceb45028a73edacf2341ef7REU38
14352,14352,1203,2022,20220930,3000,2,0,8e9b0c5695ad46e88e3aee2df99e9c46TIM35
14353,14353,1203,2022,20220930,3000,3,-665720,7e089879544c45a4b27f3e293199f792TIM36
14354,14354,1203,2022,20220930,3000,1,-665720,2edf3645a6cd493dbb3633dae0997129TIM39
14355,14355,1203,2022,20220930,3000,1,0,b5e34d0095b94089889c26b10ff9f0ffDEN37
14356,14356,1203,2022,20220930,3000,1,0,cc1b07f9b92349bcb396830fff8c5602DEN39
14357,14357,1203,2022,20220930,3000,1,0,da3daaaed91b4d2ca7562776ff75d84bHOG36
14358,14358,1203,2022,20220930,3000,2,-3119160,d9ba680e012d4d7e94795f4c0e3de2d6NAU35
14359,14359,1203,2022,20220930,3000,4,-3119160,14b47bae69f84a9c84dd07917165735bNAU36
14360,14360,1203,2022,20220930,3000,4,-7257640,034a28205cb645a5ab1b80fd024219eeNAU37
14361,14361,1203,2022,20220930,3000,5,-6238320,0be1870626104823b541faa4121dc04aNAU38
14362,14362,1203,2022,20220930,3000,3,-4158880,bb3622af76524e7587ee194dbc2633e2NAU39
14363,14363,1203,2022,20220930,3000,2,0,71db7f8d62a94bc8af3aee82a7871636DEN35
14364,14364,1203,2022,20220930,3000,4,0,1c4e682e9a704156a1f4f140675e06e1DEN36
14365,14365,1203,2022,20220930,3000,8,0,0f8e7d98c65f48ccaf87561bc065ad38DEN37
14366,14366,1203,2022,20220930,3000,4,-781320,160d499bc9af4db1b9c8bb6c15d22024DEN38
14367,14367,1203,2022,20220930,3000,1,0,c11607e555ba4f35a8056b18d84df61fDEN35
14368,14368,1203,2022,20220930,3000,4,-951320,63b399abbd3440a689625678e7c1eb6cDEN36
14369,14369,1203,2022,20220930,3000,9,971720,4c47f2cf64e041358e36601f4a4f4de9DEN37
14370,14370,1203,2022,20220930,3000,9,-20400,56853a8d20264369aa13c548064d8ee9DEN38
14371,14371,1203,2022,20220930,3000,3,-20400,fd4aebc2f2664584be8fd94e5716a77bDEN39
14372,14372,1203,2022,20220930,3000,3,0,66b4b12b5ae546508c5645d74777a6f8TRG35
14373,14373,1203,2022,20220930,3000,1,-427720,c5ba4c222fd04f17b9fa887ff08eb7b4TRG35
14374,14374,1203,2022,20220930,3000,1,-855440,05ab554548c94112815ce3c4d484b13fTRG37
14375,14375,1203,2022,20220930,3000,2,-1710880,435ddb3271334b17b3ea3274ba8e8e0eTRG39
14376,14376,1203,2022,20220930,3000,1,1019320,9ea64092773745888e5da5cbcf1c0b2cKEM37
14377,14377,1203,2022,20220930,3000,1,0,630ab96b5646444b97486285afd5d13bKEM38
14378,14378,1203,2022,20220930,3000,2,0,7edbf30ee7474749b496df4aad354f0aKEM35
14379,14379,1203,2022,20220930,3000,3,0,e6d4a3a48fb74f938772557c7fd1cf49KEM36
14380,14380,1203,2022,20220930,3000,3,0,7d8e2ccfc78e483f97ec6dd0db82b9adKEM37
14381,14381,1203,2022,20220930,3000,2,0,5d68f05c7c644f3ca4b80e98d81323deKEM38
14382,14382,1203,2022,20220930,3000,1,0,a2f45eabfde544e9b730fa2847b250a0KEM35
14383,14383,1203,2022,20220930,3000,1,20400,3f78483b736a42bb8d6bf066293c0af6KEM36
14384,14384,1203,2022,20220930,3000,1,-1019320,1dae1991345d43b2b6e09a4a22a62dbbKEM37
14385,14385,1203,2022,20220930,3000,2,0,1acd5f0963b84e0ebf4ad459516eaf2aKEM35
14386,14386,1203,2022,20220930,3000,3,0,6ba5dd927bc7410fb8e3a4bf0848fb01KEM36
14387,14387,1203,2022,20220930,3000,1,0,5fecf17c84884cd7a7ab251665cf100cKEM37
14388,14388,1203,2022,20220930,3000,1,0,fd06b8607fd04396b118105a124441e2KEM38
14389,14389,1203,2022,20220930,3000,1,0,83304a8e446e450ea08289655498ac23KEM39
14390,14390,1203,2022,20220930,3000,2,0,162a83a4856a4f03be8596f7428b35deHOG35
14391,14391,1203,2022,20220930,3000,2,-3342880,fbb0e383a374435e890f49d4a60dc5ddHOG36
14392,14392,1203,2022,20220930,3000,1,0,55384a7d744c46a5ab1473ca8773d899HOG37
14393,14393,1203,2022,20220930,3000,2,-835720,6fa73241c1554891857ebdc79fdce2c9HOG38
14394,14394,1203,2022,20220930,3000,1,-835720,a04eba9919464d6fb62361bb4628d7f1KEM35
14395,14395,1203,2022,20220930,3000,1,0,e9841c112a2949eb822fa96ae9318cecKEM36
14396,14396,1203,2022,20220930,3000,1,-835720,d6568f5a3b534b96ade5fd3b5408d5f3KEM38
14397,14397,1203,2022,20220930,3000,1,-495720,6f751eeb1b574068a2c87a66074b7ff6DEN35
14398,14398,1203,2022,20220930,3000,1,0,d2c9a8207bd24ee480d3d95236b802a8DEN37
14399,14399,1203,2022,20220930,3000,3,0,96e02e9cd9544bf9972e0f7e4edf92c2DEN35
14400,14400,1203,2022,20220930,3000,1,0,8912b2f915144156b7db061d2fd052d1DEN36
14401,14401,1203,2022,20220930,3000,3,-495720,510b7fe87c7344f98966742ea7cbf72cHOG39
14402,14402,1203,2022,20220930,3000,1,-495720,6c742e24ae3947adabcb2f2528265e90TRG35
14403,14403,1203,2022,20220930,3000,4,-429102,b04ab150830342bfb6724d4c11d6e14eDEN35
14404,14404,1203,2022,20220930,3000,4,0,c3f828a95f72471e9823794091c967fcDEN36
14405,14405,1203,2022,20220930,3000,4,0,4e80b21725404fcb95703c0327c70dd6DEN37
14406,14406,1203,2022,20220930,3000,4,0,8cfb2073106c4398900d7f6d723d28f3DEN38
14407,14407,1203,2022,20220930,3000,4,0,fa8d9b34cee34c17b45336686d761e97DEN39
14408,14408,1203,2022,20220930,3000,1,0,15cc255b3a784e4786c6dc3992d55b61DEN40
14409,14409,1203,2022,20220930,3000,1,0,c81dc4f6991e4303aeb37c751e1ea68fTRG35
14410,14410,1203,2022,20220930,3000,2,0,795c681b692e4640bbaa2afbaaff8086XAM35
14411,14411,1203,2022,20220930,3000,1,0,e86e41d7f6f74b3a936c3fe360e2e0f6XAM36
14412,14412,1203,2022,20220930,3000,3,0,8ac75cfd1a254c7698a184b267e42e76XAM37
14413,14413,1203,2022,20220930,3000,3,0,4399f7ee55ff4d3eb698f7b7005db8f8XAM38
14414,14414,1203,2022,20220930,3000,3,0,e214e703dbbf438db08a992b88195bf2XAM39
14415,14415,1203,2022,20220930,3000,1,0,c259d2ebef7e45c4b1120973fb1db93bXAM40
14416,14416,1203,2022,20220930,3000,2,-808520,e8e8a5be0b6e4d06b9d54e2361309f42DEN35
14417,14417,1203,2022,20220930,3000,1,-803420,0c76fe6225914a11ade7ac1a1149aa5cDEN37
14418,14418,1203,2022,20220930,3000,1,-506600,fe0905b60d414697ac13679fde87cb06DEN35
14419,14419,1203,2022,20220930,3000,1,0,cfbceb976ecb4d168b9ce03f62920746DEN36
14420,14420,1203,2022,20220930,3000,1,0,6a70ec43599a4180843b154148c02e81DEN37
14421,14421,1203,2022,20220930,3000,2,0,9ac38d125af14024bc9ef9d6bf4746f0TRG36
14422,14422,1203,2022,20220930,3000,1,699720,83d765198a734d8ab5487a9221c1e291TRG38
14423,14423,1203,2022,20220930,3000,2,0,8801db44b3474f5690873924b8560458NAU36
14424,14424,1203,2022,20220930,3000,1,0,70c54e32250b453ea5cd708dfe08aca6NAU37
14425,14425,1203,2022,20220930,3000,1,0,ce5043514df64cddb7f817662ed60956NAU39
14426,14426,1203,2022,20220930,3000,1,0,27440d95ae424aae812ce7155004a44dDEN35
14427,14427,1203,2022,20220930,3000,3,0,b1b6a73b717b45d2a76bb424749c6cc4DEN36
14428,14428,1203,2022,20220930,3000,2,0,8f60a9a84199471bbb9dca9142c86d79DEN37
14429,14429,1203,2022,20220930,3000,1,0,4d20a4f481924a2d963a058c0f8012daDEN38
14430,14430,1203,2022,20220930,3000,1,0,0fac2a87da5649af95b1cd7c9a345e05KEM35
14431,14431,1203,2022,20220930,3000,1,0,3c9090efd4a74330a90a35a7a2114a4eKEM36
14432,14432,1203,2022,20220930,3000,5,-500060,9e8c14e0841b4be7be0535dd92bb19d3KEM37
14433,14433,1203,2022,20220930,3000,2,0,ecefa897fe184c84ae3ed2ce07562fe7TRG36
14434,14434,1203,2022,20220930,3000,2,0,6dcdcbfca8724e09b710da9b5cf5afbbTRG37
14435,14435,1203,2022,20220930,3000,2,0,dce1f3bd5b11423a983d5b3e7890559bNAU35
14436,14436,1203,2022,20220930,3000,1,-564152,106e661321ad42e3ad86161561b0a996NAU39
14437,14437,1203,2022,20220930,3000,1,0,c26c401883c8450cbd8f5edef2cd600aKEM39
14438,14438,1203,2022,20220930,3000,2,653616,2ac5ee9888654e02b64694c44c88b662TRG35
14439,14439,1203,2022,20220930,3000,1,-653616,3259141aacdb4757bcebfe2217baca9aTRG36
14440,14440,1203,2022,20220930,3000,1,0,c724c41a480640b5826fe398cad8b59dDEN35
14441,14441,1203,2022,20220930,3000,2,0,5e48294f9e8f4779ab909feff16006b6DEN36
14442,14442,1203,2022,20220930,3000,2,0,06a0dbc447cd452a993de4e97f6716daDEN37
14443,14443,1203,2022,20220930,3000,2,0,0908fa86d8e549adbf98341da1e1feafDEN38
14444,14444,1203,2022,20220930,3000,2,0,c7a8e134bf254a5493d4ff52fa95f261DEN39
14445,14445,1203,2022,20220930,3000,1,0,1e21e9c128db41a1910e9e96cb69b66dDEN35
14446,14446,1203,2022,20220930,3000,1,0,5a16335ad0d545809360d3dfc9748169DEN37
14447,14447,1203,2022,20220930,3000,2,0,cad769083d5b49b2bc7419ef4530a936DEN39
14448,14448,1203,2022,20220930,3000,2,0,5a2c4ad4c6b942a3a3758fe1590d0be7TRG35
14449,14449,1203,2022,20220930,3000,2,0,671fb69eb9ba43b88fa20eb189cf96c4TRG36
14450,14450,1203,2022,20220930,3000,4,0,7b9e674e67ec49cf88a0cda711203425TRG38
14451,14451,1203,2022,20220930,3000,1,0,1a739379fca840ab8218bc21f42e895fDEN35
14452,14452,1203,2022,20220930,3000,3,0,a060c283b33d4bebb6b001993651d400DEN36
14453,14453,1203,2022,20220930,3000,3,0,ed747836b0094251ad0f669a9cdd6092DEN37
14454,14454,1203,2022,20220930,3000,3,0,971e338b39f94dc592a7673e79b1dcd4DEN38
14455,14455,1203,2022,20220930,3000,2,0,c462119370a84619a6e4c4ea7618bdcbDEN39
14456,14456,1203,2022,20220930,3000,3,0,68d5917444314fb398ae186cbaab43f3HOG37
14457,14457,1203,2022,20220930,3000,2,0,a667caf7f7494076a9cdc0f79edf6320HOG38
14458,14458,1203,2022,20220930,3000,1,0,d4523b022c6146fb8cc037d4fa190cccHOG39
14459,14459,1203,2022,20220930,3000,3,0,b937dbbb89ef4dc595a44252944dba5cXAM36
14460,14460,1203,2022,20220930,3000,3,0,a8012542810c4208a319d1e4dea10050XAM37
14461,14461,1203,2022,20220930,3000,3,0,5c35a21fbf5044f29390d52d7591e9acXAM38
14462,14462,1203,2022,20220930,3000,3,0,fec5f8212a7c4ffea227ad06362571e0XAM39
14463,14463,1203,2022,20220930,3000,2,0,ea8bc1b45b714d0d93e73f1b36a273e2DEN36
14464,14464,1203,2022,20220930,3000,3,0,71d3f8aa47624808b03eeab5de9b89b1DEN37
14465,14465,1203,2022,20220930,3000,1,0,7b8da0f90e4049dd90b1c4ef084ab30dDEN38
14466,14466,1203,2022,20220930,3000,1,0,509ef359d2f840e0b65adc52180097bbDEN39
14467,14467,1203,2022,20220930,3000,1,0,b51015adb61f42859eaa0f8d315e392cHOG36
14468,14468,1203,2022,20220930,3000,1,0,b7892f6ee74a432dbfb8bc6771577a64HOG37
14469,14469,1203,2022,20220930,3000,1,0,53c26b6d86964797a5b195f7c72fb836HOG38
14470,14470,1203,2022,20220930,3000,2,0,fb516d37eab3474aaa37d3a943dba5a3HOG39
14471,14471,1203,2022,20220930,3000,1,0,a606189780dd4030a33b42f2e5e62c72TRG37
14472,14472,1203,2022,20220930,3000,1,0,5c0f46213e82472694a7960998ce50c2TRG38
14473,14473,1203,2022,20220930,3000,1,0,0cf747d833654fd5922be1bf15930ef2TRG39
14474,14474,1203,2022,20220930,3000,1,0,be488f806f004fbb94771cdb00c43330HOG38
14475,14475,1203,2022,20220930,3000,1,0,d509f264c1984cdbb931751fd97483fdKEL36
14476,14476,1203,2022,20220930,3000,2,0,6ba102601e1c40d58f28d66e6bd0a800DEN35
14477,14477,1203,2022,20220930,3000,3,0,cf8ba1a7923a421699b4f1e90c3b8da5DEN36
14478,14478,1203,2022,20220930,3000,2,0,8d6cf650c4c5482b89f959cdaf85447cDEN37
14479,14479,1203,2022,20220930,3000,1,0,aa9b81adef7048169f0d66869dbb2357XAM35
14480,14480,1203,2022,20220930,3000,1,0,a56a55d486654ebab054e13f5d17858bXAM36
14481,14481,1203,2022,20220930,3000,1,0,cacb9fae9d444ee595cc21516626d747XAM39
14482,14482,1203,2022,20220930,3000,2,0,73438b017b92497fba290cd98d7814faDEN35
14483,14483,1203,2022,20220930,3000,3,0,6384768985034782af7138e3679fe8b8DEN36
14484,14484,1203,2022,20220930,3000,4,0,c48ad257450a4d0688312a55af287544DEN37
14485,14485,1203,2022,20220930,3000,1,0,af409818a4cb4e03a1d386ddde866367DEN38
14486,14486,1203,2022,20220930,3000,2,0,7ec81b4a5fc9411b840a94473d3861dbDEN39
14487,14487,1203,2022,20220930,3000,2,0,b2d187e288db49a5a2e4990d38b4c048DEN40
14488,14488,1203,2022,20220930,3000,4,0,2e81ec4d7c30493eb57c16d67dca4bd8XAM35
14489,14489,1203,2022,20220930,3000,4,0,2356facd21b841919eac56a7d0e695c0XAM36
14490,14490,1203,2022,20220930,3000,2,0,f98f50e648344aeb969f5ed096cd7d90XAM37
14491,14491,1203,2022,20220930,3000,4,0,dfe35b882a45444c856c186c9a249210XAM38
14492,14492,1203,2022,20220930,3000,2,0,d6a6856a45e94993be2dc601d57cc481XAM39
14493,14493,1203,2022,20220930,3000,1,0,885cf4cbb99c41d8a31d566fae2103fdXAM40
14494,14494,1203,2022,20220930,3000,1,0,886223a1d16a4fe5977e3620a1bd1aecXDL39
14495,14495,1203,2022,20220930,3000,1,0,dba602693bc2486f9db49d2278d0362eNAU31
14496,14496,1203,2022,20220930,3000,1,0,be3502bd7b774377982e73619e7b3714DEN32
14497,14497,1203,2022,20220930,3000,2,0,3695a7cc609c4f719f7e187da7d4df4fDOO28
14498,14498,1203,2022,20220930,3000,1,0,31b5ff28b855404189a4adef8ada9cb7DOO37
14499,14499,1203,2022,20220930,3000,1,0,893473a51d2f4fc8a928b2534f605cb5NAU29
14500,14500,1203,2022,20220930,3000,5,-149600,00ef233af2c44e67a346c5e22f320aefDOO28
14501,14501,1203,2022,20220930,3000,4,-149600,d3ec8514d6354255877242731bc58fcbDOO29
14502,14502,1203,2022,20220930,3000,3,149600,341e5f8ab29c4789b76d4fd54f836348DOO30
14503,14503,1203,2022,20220930,3000,5,0,c7e0be39720249c3b198e89cff68c96dDOO31
14504,14504,1203,2022,20220930,3000,3,0,1299af8a7fcc4e2b8874204b07a005bfDOO32
14505,14505,1203,2022,20220930,3000,3,0,de5010b630404a909eda5dbaab147b16DOO33
14506,14506,1203,2022,20220930,3000,1,159800,56b6f5d8d5cc4ed38e380936c78cbac3DOO34
14507,14507,1203,2022,20220930,3000,3,0,28301974878a49a8bc85de8daaacbcfcDOO35
14508,14508,1203,2022,20220930,3000,3,0,2ef40fdbc5994f58a9fbcefcdba09aefDOO36
14509,14509,1203,2022,20220930,3000,5,0,0a4b6d55f65d47c9b28f7903fc0b29edDOO37
14510,14510,1203,2022,20220930,3000,6,0,eb429ca14dc243d399fd9c62b99ee17eHOG28
14511,14511,1203,2022,20220930,3000,3,149600,882e7b87180d4c5c96bc6bf9c4689955HOG29
14512,14512,1203,2022,20220930,3000,2,-149600,c94ad48da5f642b28f580bca7b75d603HOG30
14513,14513,1203,2022,20220930,3000,3,0,e3f44d1636f54b34925d711992c725bdHOG31
14514,14514,1203,2022,20220930,3000,5,0,89db9649b68046f0a23d9293114997c9HOG32
14515,14515,1203,2022,20220930,3000,4,-149600,1fa4349469e748e8947de8cab47d2b37HOG33
14516,14516,1203,2022,20220930,3000,3,0,c6689969c4f6483989af4d2e178949b5HOG34
14517,14517,1203,2022,20220930,3000,5,0,9aab3525feba4263b1e18e75b5f5954aHOG35
14518,14518,1203,2022,20220930,3000,6,0,5fb362345d6f4758bf7cec09f16a22bcHOG36
14519,14519,1203,2022,20220930,3000,5,0,b7969d92dabb42fdb270abddfcd51b9aHOG37
14520,14520,1203,2022,20220930,3000,1,0,0685a21b8d544929ba957099964a5aa2TRG30
14521,14521,1203,2022,20220930,3000,1,0,00c293caca644603832e5c37ccc38167DOO29
14522,14522,1203,2022,20220930,3000,1,149600,bd0449dcbd9840a0b77a10b60015825aHOG28
14523,14523,1203,2022,20220930,3000,1,188500,55f863f38ad54c838b98f76c2125aaa2DOO28
14524,14524,1203,2022,20220930,3000,3,-188500,1ea81c4f5ebf45ffbf754692ef3430eeDOO30
14525,14525,1203,2022,20220930,3000,1,-207350,5d9c10dcb949422bacb2592196e1dd56DOO32
14526,14526,1203,2022,20220930,3000,1,-207350,25f9c85ceb1b4a0ca169b5cc31752b1cDOO33
14527,14527,1203,2022,20220930,3000,1,-200850,44473d6882d64b949195657d93819f39XDG26
14528,14528,1203,2022,20220930,3000,1,0,103fad9fa91a4dc98cba4b109c91696fXDG27
14529,14529,1203,2022,20220930,3000,1,0,2e15c8a4859b4712923017ebbc68c6c2XDG28
14530,14530,1203,2022,20220930,3000,1,0,d50309c4946a4342a75665bd3252e85fXDG35
14531,14531,1203,2022,20220930,3000,2,0,55a25e04b4e0416db20ee5ddb81b9de7CAM29
14532,14532,1203,2022,20220930,3000,1,-686800,2a81402b495c4e0f923d4ae8ca1c4fadDOO30
14533,14533,1203,2022,20220930,3000,3,0,8ffe6d8f158d4e13a985a1305daccc4dXAM29
14534,14534,1203,2022,20220930,3000,4,13600,87f0d8c1cd224b0784b9b7701c5bb8ddXAM30
14535,14535,1203,2022,20220930,3000,1,0,053084e40194425983d23eba560300a2XAM31
14536,14536,1203,2022,20220930,3000,1,0,df14107c33054776b28709b40c1cd006XAM32
14537,14537,1203,2022,20220930,3000,4,0,d9aad34cc57848f6ac6e88eb973b1daaDEN28
14538,14538,1203,2022,20220930,3000,1,-462400,644c460e83ff4640be552b7c2016ce69DEN29
14539,14539,1203,2022,20220930,3000,4,0,757e1aec34d04a7095df82fe523cfd9bDEN30
14540,14540,1203,2022,20220930,3000,1,142800,ac939480277b4f99bfc9ff6802eb3a1fDEN31
14541,14541,1203,2022,20220930,3000,1,-299200,edc33af1ba114da69398cac5a1aaf98aDEN32
14542,14542,1203,2022,20220930,3000,1,-149600,8cb1d0c8373842dbb00748661de940ecNAU28
14543,14543,1203,2022,20220930,3000,1,-142800,f4cadfaafb3741b9bc798cda72f0c364NAU30
14544,14544,1203,2022,20220930,3000,1,0,06927951ab7144a2babf7e4f0196e42dNAU31
14545,14545,1203,2022,20220930,3000,1,0,94cd17fb26554222838c88229dc76b71TRG30
14546,14546,1203,2022,20220930,3000,1,0,22201ea7934247ebb206dcd430d1fb32XNH29
14547,14547,1203,2022,20220930,3000,1,-9750,f27c69d9d78141e9b74631674fce7022DOO30
14548,14548,1203,2022,20220930,3000,1,0,d0342484500f4259a3daaf9810f9fef6DOO31
14549,14549,1203,2022,20220930,3000,2,223600,d47c409b44cd44e6b967e65f1092c484DOO32
14550,14550,1203,2022,20220930,3000,1,0,2070a87fdd8e415db0db02257e079de7DEN29
14551,14551,1203,2022,20220930,3000,1,187000,6d265cb3a71440e08409a5e1d235106eXDG31
14552,14552,1203,2022,20220930,3000,1,0,5cbe5d0180e047c2964b9a8c758e0ca9VAG28
14553,14553,1203,2022,20220930,3000,1,0,098d957b9cbd4eefa77e7d84d75d5fc7XMN25
14554,14554,1203,2022,20220930,3000,2,173052,ca0924b9bc864b98a3c48841c2885ad2XMN28
