Unnamed: 0,index,plant,calendar_year,calendar_yeer_week,sloc,quantity,total_amount,product_id
16669,16669,1203,2022,20221231,3000,1,0,83d5e161a7e04b559a3c13e74306dc46HOL31
16670,16670,1203,2022,20221231,3000,2,248200,c06da2fb42014ec4b97ca00f85a06287HOL32
16671,16671,1203,2022,20221231,3000,1,0,6764565f4bb141138af7d9cbf0905d0dHOL33
16672,16672,1203,2022,20221231,3000,1,-867000,1d8cf442d77249aa9909bb177762550fHOL36
16673,16673,1203,2022,20221231,3000,2,0,be53eeaa42534dff9b85e6e6f302a9c5HOL37
16674,16674,1203,2022,20221231,3000,1,-544000,987c88cc6c264da88e90a06aaac79429TRG28
16675,16675,1203,2022,20221231,3000,2,-544000,1ec2a5e028484eedb9c9c8624451915bTRG29
16676,16676,1203,2022,20221231,3000,1,0,9a385034140e4c118bf62f3747f7ab9dTRG34
16677,16677,1203,2022,20221231,3000,3,272000,491ec48dc9bd482887f8b8cd4fa21c14TRG28
16678,16678,1203,2022,20221231,3000,1,272000,aa76b4db86784c288c70370cc14a8ab3TRG30
16679,16679,1203,2022,20221231,3000,3,272000,5911bd2d499b4042a10952651da6bd21TRG31
16680,16680,1203,2022,20221231,3000,2,0,b71de80ddc8a41f390509e1cd743b4dcTRG32
16681,16681,1203,2022,20221231,3000,2,0,e002aa0e72664e6b94322a3f255f6166TRG33
16682,16682,1203,2022,20221231,3000,1,0,790dc849da1c4efd8dd559ed825f5c2eHOG28
16683,16683,1203,2022,20221231,3000,1,0,24e704cbc976412890ea90d08f04b40bTIM28
16684,16684,1203,2022,20221231,3000,1,0,c82afa15b7514565aa46f603790c61c1TIM34
16685,16685,1203,2022,20221231,3000,1,289000,fdd367b66ea844e59f6308c00bc2b8c8TIM35
16686,16686,1203,2022,20221231,3000,1,0,c569aabac7a6462fb6837d9c908879a9TIM37
16687,16687,1203,2022,20221231,3000,2,-272000,920450eceb9e4238998c89481ed5b257XNH28
16688,16688,1203,2022,20221231,3000,1,0,4aedca5afb174d749391e8fbae01384dXNH29
16689,16689,1203,2022,20221231,3000,1,0,e44227ee2ff84c73a0e3456f33b381c4XNH30
16690,16690,1203,2022,20221231,3000,4,0,817f877b6d0846cabd329971fbb31d02XNH31
16691,16691,1203,2022,20221231,3000,3,-544000,89139c80ecdf445dadd5acba64507a5aXNH32
16692,16692,1203,2022,20221231,3000,3,0,c982153330aa4c48acd7166b306ef02fXNH33
16693,16693,1203,2022,20221231,3000,3,-289000,6475e0b4bb2c45cfac570124191ae19cXNH34
16694,16694,1203,2022,20221231,3000,1,-289000,0dab7796b4f14b1098d6b36a66083741XNH35
16695,16695,1203,2022,20221231,3000,4,289000,f2a1360cfb454118abf22ac141eaeb46XNH36
16696,16696,1203,2022,20221231,3000,3,0,ece7f43ffaa749a49bf2b373787247b8XNH37
16697,16697,1203,2022,20221231,3000,1,0,cafa976c5ee640c59710ce99d0b74c2aTRG28
16698,16698,1203,2022,20221231,3000,1,-309400,b0d55d09b2b04857b8338bcaf406c6acTRG30
16699,16699,1203,2022,20221231,3000,1,0,25c5345e950e4a919a411e53f1dd4f25TRG31
16700,16700,1203,2022,20221231,3000,1,0,bbc54ca8e5d8438891339a3336e7a815TRG33
16701,16701,1203,2022,20221231,3000,1,0,881576125a944320afdd5a18c42a9864TRG34
16702,16702,1203,2022,20221231,3000,2,0,a07989e49c014649ab5736d02434c319HOG28
16703,16703,1203,2022,20221231,3000,3,0,1fd3ca3fd1d64722a42903a3ce57f788HOG31
16704,16704,1203,2022,20221231,3000,2,0,df69f2671d764388ab20880e964c5395HOG35
16705,16705,1203,2022,20221231,3000,3,0,a2b3f9ba18544a46b479f1f63dcba6b0HOG36
16706,16706,1203,2022,20221231,3000,4,0,1e07c82e9e334d1b89cab78981948b24HOG37
16707,16707,1203,2022,20221231,3000,1,0,661e5054e0f24ee3a1d84f1df851213bTRG29
16708,16708,1203,2022,20221231,3000,3,0,e80b8497e99c48bb952751fcfb5dd693TRG34
16709,16709,1203,2022,20221231,3000,1,0,e54e8db1aabf4375871b1713340312e8TRG36
16710,16710,1203,2022,20221231,3000,2,0,6d75767c32b249fd8d82181cbfcd274dHOG28
16711,16711,1203,2022,20221231,3000,4,0,1b7447f1864e41e3aaba73e4a9d8b6b5HOG29
16712,16712,1203,2022,20221231,3000,1,0,29a35ec7553c4956ac4bbe6ed275e600HOG30
16713,16713,1203,2022,20221231,3000,1,0,02ba21336a8d4cc78d47dac80c70a1a8HOG33
16714,16714,1203,2022,20221231,3000,1,0,1ccecb9da9a148929f8b5cd657188867HOG34
16715,16715,1203,2022,20221231,3000,1,0,21a9352858d240fb8d0f40d90374e57bHOG35
16716,16716,1203,2022,20221231,3000,1,0,d438bac2537d425982d348aaef2893e2HOG36
16717,16717,1203,2022,20221231,3000,7,0,de29cfc0c77a4a63a54ff0f4bee16b71HOG37
16718,16718,1203,2022,20221231,3000,3,0,572026340aed4b6fb840d8c86f60a55eTRG28
16719,16719,1203,2022,20221231,3000,2,0,c598e4a718994a96b0f199047318ececTRG29
16720,16720,1203,2022,20221231,3000,2,0,1f24713f0729410e8656418146cf0241TRG30
16721,16721,1203,2022,20221231,3000,3,0,9f91d90e267c41e8bb9c4f3465fc3c1fTRG31
16722,16722,1203,2022,20221231,3000,2,0,0d8bc1b488484ae4a50e467f025aa9e3TRG32
16723,16723,1203,2022,20221231,3000,3,0,1faa3c059e7046dd92e3b337fb45824fTRG33
16724,16724,1203,2022,20221231,3000,2,0,2f2160f7b29841ea887ed9bc998c8361TRG35
16725,16725,1203,2022,20221231,3000,1,0,682095b6ac97492dbc6b731035f4e155TRG36
16726,16726,1203,2022,20221231,3000,2,0,7e2c3584cc974bdd9f60c18b8ec79b36TRG37
16727,16727,1203,2022,20221231,3000,3,0,4982d744586b47dfbe5a9d0b27038de5HOG30
16728,16728,1203,2022,20221231,3000,1,0,7c220f0fadf049fda3ea19f3562b778bHOG37
16729,16729,1203,2022,20221231,3000,1,0,1037689edf2f4af0a7bf55f84215acb8HOG37
16730,16730,1203,2022,20221231,3000,3,0,60004238d094423a9ab2686bc1bfc540TRG28
16731,16731,1203,2022,20221231,3000,1,0,d00429aa5e7b46f8b907d6707c58d832TRG29
16732,16732,1203,2022,20221231,3000,1,0,7839b4fc325f44c5aed5ea18eeb748b4XDL29
16733,16733,1203,2022,20221231,3000,1,0,f1c20850fb6548f39b819708d6226318XDL30
16734,16734,1203,2022,20221231,3000,1,0,8db87646673b4f498eddcee0560b59deXDL31
16735,16735,1203,2022,20221231,3000,1,0,889dc1f4b709416eabe775a1102f493fXDL33
16736,16736,1203,2022,20221231,3000,1,0,9b5802a9a6b84e8f985989a68cd3cd05XDL37
16737,16737,1203,2022,20221231,3000,3,0,6b3e8064fdc248f89669202d671a6731HOG28
16738,16738,1203,2022,20221231,3000,4,0,dc6281fbf0364bce80f1d0d49c017354HOG34
16739,16739,1203,2022,20221231,3000,1,0,ec44dfa2261d471b9d3b35d77ed430b2HOG35
16740,16740,1203,2022,20221231,3000,2,0,a020b7b756d4488a86f769bb997c29d2HOG36
16741,16741,1203,2022,20221231,3000,2,0,d3706e1350584430a0a2d6351043a5e3HOG37
16742,16742,1203,2022,20221231,3000,1,0,4de1bb6d8cb345fea7593c7cead402b0XDG28
16743,16743,1203,2022,20221231,3000,2,0,9566f51d6e0c4e94a1e84798eeda6bdfXDG29
16744,16744,1203,2022,20221231,3000,1,0,baa4489f51894a0ea497e076f1bfac2fXDG32
16745,16745,1203,2022,20221231,3000,1,0,a6331fad55cb46be8ffe299ee82bd0d0XDG35
16746,16746,1203,2022,20221231,3000,3,0,ce648b68937a4d16b486565e10cb129aXDG37
16747,16747,1203,2022,20221231,3000,3,0,22c5ab3212ef43088b1506179a940d4bDOO24
16748,16748,1203,2022,20221231,3000,4,0,c29e95bdb7934a72ac2aba0e76e5194fDOO25
16749,16749,1203,2022,20221231,3000,6,0,4114a46d53a04187bbc29b9bfc9f9601DOO26
16750,16750,1203,2022,20221231,3000,6,0,e3ee2908491640fabc9f2fb012c66d89DOO27
16751,16751,1203,2022,20221231,3000,3,0,c3fb0f4ea66941a49a1523c5ebff9792DOO28
16752,16752,1203,2022,20221231,3000,2,0,a6cc6119aeb5447d8ed10d7381be3dfcDOO29
16753,16753,1203,2022,20221231,3000,2,0,bd3785be4510465aae0c0dce08e11bd0DOO30
16754,16754,1203,2022,20221231,3000,4,0,7680849c3c6b443f8c6bfce5491e5a84XAM24
16755,16755,1203,2022,20221231,3000,5,0,922d778f242749d78abbc92700ec0903XAM25
16756,16756,1203,2022,20221231,3000,5,0,0ee8e25f7fd54a59bfe6d16e9da8dcadXAM26
16757,16757,1203,2022,20221231,3000,6,0,00a0a69fe53e4accb6599a63de0a430fXAM27
16758,16758,1203,2022,20221231,3000,3,0,31eab56a6965450d967ab05620215197XAM28
16759,16759,1203,2022,20221231,3000,3,0,5a8b7acfcbd54b268d176c12c6c79740XAM29
16760,16760,1203,2022,20221231,3000,3,0,578d6a6c37ee467f90304c9d2b793426XAM30
16761,16761,1203,2022,20221231,3000,1,0,c99332bbe99b49588b435a988aadfb8fHOG24
16762,16762,1203,2022,20221231,3000,1,0,11d1471433ba43f8b85b43c1773615c3HOG26
16763,16763,1203,2022,20221231,3000,3,0,92b77cfbfe50459294c0a40fc91df64bHOG30
16764,16764,1203,2022,20221231,3000,1,0,2b5518c6993449eaa06b729026b1b52dXNH24
16765,16765,1203,2022,20221231,3000,1,0,6f34f034eeb5457eb3d6d51513331410XNH25
16766,16766,1203,2022,20221231,3000,4,0,fa42c4d593084b828ae03110c5a408abXNH26
16767,16767,1203,2022,20221231,3000,3,0,a818c86078324a5585ee53c4e4b41e8aXNH27
16768,16768,1203,2022,20221231,3000,2,0,7c70d7eb545e4dbf96e739225538f9fbXNH28
16769,16769,1203,2022,20221231,3000,2,0,1341dcd6d5824ac99a42e9599f9634a2XNH29
16770,16770,1203,2022,20221231,3000,2,0,6d356088eea34154aa73a456655fdd92XNH30
16771,16771,1203,2022,20221231,3000,1,0,5361bcc46f8342c08cf32cb19521527dDOG26
16772,16772,1203,2022,20221231,3000,3,374000,79f377eafbfe440a9898551e4cfac1a7DOG28
16773,16773,1203,2022,20221231,3000,1,0,9bab2f8059a74fa3a358c83db876bf42DOG29
16774,16774,1203,2022,20221231,3000,3,0,6d0af10d85204749834a66ce985c1ddfHOG29
16775,16775,1203,2022,20221231,3000,4,0,68f0549020ca443f9291010dd021e6faHOG32
16776,16776,1203,2022,20221231,3000,7,0,33162041ab584d6497c9de8e24feb3d6HOG33
16777,16777,1203,2022,20221231,3000,3,0,fdff5959c65e492e8a3f2bed499b99b3HOG34
16778,16778,1203,2022,20221231,3000,1,0,0cfc6e9f302344d0a1e10ff1258f0784TRG27
16779,16779,1203,2022,20221231,3000,1,0,85db2627f08c4585842a87a3df61404aTRG28
16780,16780,1203,2022,20221231,3000,4,0,672e6989baa245559da6e5a49992f673TRG29
16781,16781,1203,2022,20221231,3000,2,0,43c5982187114b4290ba7d3a70f0575cTRG30
16782,16782,1203,2022,20221231,3000,1,-370538,9d4b159ba8ca48969d4548da57bc9845TRG31
16783,16783,1203,2022,20221231,3000,1,0,4cf9a49306b84b2990f6ec168220531dHOG33
16784,16784,1203,2022,20221231,3000,2,0,3695a7cc609c4f719f7e187da7d4df4fDOO28
16785,16785,1203,2022,20221231,3000,1,0,31b5ff28b855404189a4adef8ada9cb7DOO37
16786,16786,1203,2022,20221231,3000,5,-149600,00ef233af2c44e67a346c5e22f320aefDOO28
16787,16787,1203,2022,20221231,3000,4,-149600,d3ec8514d6354255877242731bc58fcbDOO29
16788,16788,1203,2022,20221231,3000,3,149600,341e5f8ab29c4789b76d4fd54f836348DOO30
16789,16789,1203,2022,20221231,3000,5,0,c7e0be39720249c3b198e89cff68c96dDOO31
16790,16790,1203,2022,20221231,3000,3,0,1299af8a7fcc4e2b8874204b07a005bfDOO32
16791,16791,1203,2022,20221231,3000,3,0,de5010b630404a909eda5dbaab147b16DOO33
16792,16792,1203,2022,20221231,3000,1,159800,56b6f5d8d5cc4ed38e380936c78cbac3DOO34
16793,16793,1203,2022,20221231,3000,3,0,28301974878a49a8bc85de8daaacbcfcDOO35
16794,16794,1203,2022,20221231,3000,3,0,2ef40fdbc5994f58a9fbcefcdba09aefDOO36
16795,16795,1203,2022,20221231,3000,5,0,0a4b6d55f65d47c9b28f7903fc0b29edDOO37
16796,16796,1203,2022,20221231,3000,6,0,eb429ca14dc243d399fd9c62b99ee17eHOG28
16797,16797,1203,2022,20221231,3000,2,149600,882e7b87180d4c5c96bc6bf9c4689955HOG29
16798,16798,1203,2022,20221231,3000,2,-149600,c94ad48da5f642b28f580bca7b75d603HOG30
16799,16799,1203,2022,20221231,3000,2,0,e3f44d1636f54b34925d711992c725bdHOG31
16800,16800,1203,2022,20221231,3000,5,0,89db9649b68046f0a23d9293114997c9HOG32
16801,16801,1203,2022,20221231,3000,4,-149600,1fa4349469e748e8947de8cab47d2b37HOG33
16802,16802,1203,2022,20221231,3000,3,0,c6689969c4f6483989af4d2e178949b5HOG34
16803,16803,1203,2022,20221231,3000,4,0,9aab3525feba4263b1e18e75b5f5954aHOG35
16804,16804,1203,2022,20221231,3000,6,0,5fb362345d6f4758bf7cec09f16a22bcHOG36
16805,16805,1203,2022,20221231,3000,5,0,b7969d92dabb42fdb270abddfcd51b9aHOG37
16806,16806,1203,2022,20221231,3000,1,0,0685a21b8d544929ba957099964a5aa2TRG30
16807,16807,1203,2022,20221231,3000,2,0,07f487a9f49c4260908a9ebd6694afb1DOO28
16808,16808,1203,2022,20221231,3000,5,0,96e5f2823ec1454a957e601db5b5b106DOO31
16809,16809,1203,2022,20221231,3000,5,0,53a264fe7eff433db379200235987086DOO32
16810,16810,1203,2022,20221231,3000,1,163200,43107a7fa71043928d020860a9e6837dDOO34
16811,16811,1203,2022,20221231,3000,4,0,2ba13b4d06f34b8087ac48dc4fbeaebaDOO35
16812,16812,1203,2022,20221231,3000,3,0,3a4eda12016c4695919478790e2d044bDOO36
16813,16813,1203,2022,20221231,3000,1,0,8a741229d95c44dc8fb9f7aee4330287DOO37
16814,16814,1203,2022,20221231,3000,3,0,9504db4af40d4a45a7eef01b79129475HOG28
16815,16815,1203,2022,20221231,3000,4,0,53a17a9dafe54426ad4df3e0d45d28e7HOG29
16816,16816,1203,2022,20221231,3000,4,0,ef5b8f4a53fc4a22abb61acab11094f5HOG30
16817,16817,1203,2022,20221231,3000,5,0,71a1dc1d4c47486586f13656209af6afHOG31
16818,16818,1203,2022,20221231,3000,4,0,22b4ee575d2f4804beaffd252a9d7a40HOG32
16819,16819,1203,2022,20221231,3000,4,0,d4aaa1e4f85a4c0a9e774a053abbf5f9HOG33
16820,16820,1203,2022,20221231,3000,2,0,f06e51f0a671464db04914ef1fdfda98HOG34
16821,16821,1203,2022,20221231,3000,4,0,23b8492874e041669a37b4507c44df73HOG35
16822,16822,1203,2022,20221231,3000,4,0,71586c30f7de4125975a0e02c40399bcHOG36
16823,16823,1203,2022,20221231,3000,3,0,0cc16f602eff4a108d5a1ec2284da6f2HOG37
16824,16824,1203,2022,20221231,3000,3,0,1fca1cb4e63a416ea4b713e07577e706HOG28
16825,16825,1203,2022,20221231,3000,3,142800,9112ea307bb04b3d94a8b951aea93970HOG29
16826,16826,1203,2022,20221231,3000,3,0,28de675ace85445db35770f1feaf3479HOG30
16827,16827,1203,2022,20221231,3000,1,0,72e3589c94ee49bbacc6102b94c2bee8XMN30
16828,16828,1203,2022,20221231,3000,1,-207350,396974612f134311aae282661f29fdf6HOG35
16829,16829,1203,2022,20221231,3000,1,-170000,9f8843119de74938b66200080d94cccdHOG35
16830,16830,1203,2022,20221231,3000,3,0,fe078e8bf4f046e29bf3e2f47c08f3dbHOG28
16831,16831,1203,2022,20221231,3000,2,-156400,e9b485eae4ea46dcb1da2c94d944a17eHOG29
16832,16832,1203,2022,20221231,3000,3,-312800,f9e3f4f831554ae79ae70451308a79a9HOG30
16833,16833,1203,2022,20221231,3000,2,-156400,72bb589d03e742df9e318e1f75c36749HOG31
16834,16834,1203,2022,20221231,3000,2,-156400,3586e41ae1b44fc39363537e43cc2a14HOG32
16835,16835,1203,2022,20221231,3000,2,-469200,17427ce15f4042b3aeab805bcc8f6096HOG33
16836,16836,1203,2022,20221231,3000,2,-166600,c575cb727be34bd3b290ef1c62dd9a01HOG34
16837,16837,1203,2022,20221231,3000,2,-333200,840c167b3e5749faaa16535961f1eb4eHOG35
16838,16838,1203,2022,20221231,3000,2,0,8b1dffad3368425ba0cba02335dc7025HOG36
16839,16839,1203,2022,20221231,3000,2,0,f680bc2a05a94b9a95be964d0b35dfc3HOG37
16840,16840,1203,2022,20221231,3000,2,-156400,b2591f6ce70c4b9883215ba7c46bdcffTRG29
16841,16841,1203,2022,20221231,3000,1,0,ff483e7dc15e4b2380ea27082082ffb5TRG36
16842,16842,1203,2022,20221231,3000,1,-312800,ea37ef7551a046f2b27bc363f354ac54VAG33
16843,16843,1203,2022,20221231,3000,1,0,f12edbe75d254a22bfaaad59821fa65bVAG34
16844,16844,1203,2022,20221231,3000,2,-306000,e47c09d473a04a55af4a9225660ee95cDOO28
16845,16845,1203,2022,20221231,3000,3,-153000,fb4c9aa9152446c6a2e62ff67b9640d8DOO29
16846,16846,1203,2022,20221231,3000,3,0,25e33b54da7a496abdca20bd7749f6c2DOO30
16847,16847,1203,2022,20221231,3000,2,-306000,7442f3c94f58446d9f8a84bad974bd6fDOO31
16848,16848,1203,2022,20221231,3000,1,0,f99afcff738c4ba68eaaac4a4b070563DOO32
16849,16849,1203,2022,20221231,3000,1,0,79d9e4e33ed44e0b80cc8eb61b9eb72cDOO33
16850,16850,1203,2022,20221231,3000,2,0,e0c1522b3c0f421abe0489ecabefd18eDOO35
16851,16851,1203,2022,20221231,3000,4,0,7395aa9979224038beac495e99c56aecDOO36
16852,16852,1203,2022,20221231,3000,3,0,d2dab7deeede45eab6409c824191a3f9DOO37
16853,16853,1203,2022,20221231,3000,1,0,ef6f0b1a19584a11ac236d292d061579HOG36
16854,16854,1203,2022,20221231,3000,3,0,f7428997bd1647d9965761b5735a37eeHOG37
16855,16855,1203,2022,20221231,3000,1,0,bd55dff81e8346f390d8cfe76130f957DOO28
16856,16856,1203,2022,20221231,3000,3,0,e5a2af91f6ba4cb387b3d017c4168dadDOO29
16857,16857,1203,2022,20221231,3000,3,0,0ecca135e35f4223bd712a392b5e0f58DOO30
16858,16858,1203,2022,20221231,3000,1,-142800,188b3f11717243a79ac5ee57a95af6c9DOO31
16859,16859,1203,2022,20221231,3000,1,0,ac116d0dcd6246e5a4d3b569ce94a82fDOO36
16860,16860,1203,2022,20221231,3000,2,0,00594eb244a9489b9ef2a26d30341594DOO37
16861,16861,1203,2022,20221231,3000,1,0,48784c99c3d54559939ed94bb40b4effHOG28
16862,16862,1203,2022,20221231,3000,1,0,84bf949326de49bab8636f39598c4f83HOG29
16863,16863,1203,2022,20221231,3000,1,-153000,505a99dee5fd4a1f95e10cb12c534c96HOG37
16864,16864,1203,2022,20221231,3000,4,0,5f95446d8085485a8826d6552766e7a8XDG28
16865,16865,1203,2022,20221231,3000,4,0,4a7510c971e84215b74304f947d1db02XDG29
16866,16866,1203,2022,20221231,3000,4,-285600,57cd921b73354cce9082e6d7e388d725XDG30
16867,16867,1203,2022,20221231,3000,1,0,e9fda961a4ee40ca9e9824ab46307b65XDG31
16868,16868,1203,2022,20221231,3000,1,0,f0cc3d65197a417f9992bf80ccc648f3XDG32
16869,16869,1203,2022,20221231,3000,1,0,1e5b65ac0a47429ea4b2b77b8da83eb6XDG33
16870,16870,1203,2022,20221231,3000,1,-306000,83ee37a54ad54991b34ee8df9430fe86XDG36
16871,16871,1203,2022,20221231,3000,2,0,36f6485ade7c4a3a8885ebafc46be3a1XDG37
16872,16872,1203,2022,20221231,3000,2,0,e52d214c135a41eba29a7fea074099b6XMN28
16873,16873,1203,2022,20221231,3000,2,0,8beeabe2612c4f20b2d37a14c229c7c8XMN29
16874,16874,1203,2022,20221231,3000,1,0,de827cc130454e8b924a6160b0db1554XMN31
16875,16875,1203,2022,20221231,3000,1,0,b95532c364d4471d8fe13341438bba32XMN35
16876,16876,1203,2022,20221231,3000,3,0,05cd08d0e3c84283b48694ca3b4b43d1XMN36
16877,16877,1203,2022,20221231,3000,3,0,7fb880517b6b4274b1b666d57defe87dXMN37
16878,16878,1203,2022,20221231,3000,1,0,9ae51a6fa5c04467bbf49192c20a5976HOG30
16879,16879,1203,2022,20221231,3000,2,0,5f4cedcbc7b540d2b161906748259e26HOG35
16880,16880,1203,2022,20221231,3000,1,0,153ee4040675408282a200cc144ee370DOO28
16881,16881,1203,2022,20221231,3000,3,0,abf992ba7d6344eb8d4f642e83761011DOO30
16882,16882,1203,2022,20221231,3000,3,0,3f1c47e8d2b546cdaa78dbad2e7a5e13DOO31
16883,16883,1203,2022,20221231,3000,2,0,2278c11004354a6ea62b2290dab490f4DOO33
16884,16884,1203,2022,20221231,3000,3,0,2bb6bc9ebec749b4b101a9b1d098d4e2DOO35
16885,16885,1203,2022,20221231,3000,1,0,5664c42505a14af9acd392d116dd34d1DOO36
16886,16886,1203,2022,20221231,3000,2,0,f7d1a47ade6e4dcb9fc93fd25507c57cDOO37
16887,16887,1203,2022,20221231,3000,2,0,11442e70110a4f7fa453197d12af0463HOG28
16888,16888,1203,2022,20221231,3000,1,0,72a1ef92cdb04b63adede344bbca27ddHOG29
16889,16889,1203,2022,20221231,3000,3,0,efeb3925a6914d46b0de6db6d1a50a31HOG30
16890,16890,1203,2022,20221231,3000,3,0,6c60004709924a93851947f852a03c78HOG31
16891,16891,1203,2022,20221231,3000,5,0,3fd14d1f53f546e7ba9f916b1e2232caHOG32
16892,16892,1203,2022,20221231,3000,4,-153000,f77b9d75b6c949e4be496d1483e6a35fHOG33
16893,16893,1203,2022,20221231,3000,4,0,2966fbaef6824c9082c641cdad012f85HOG34
16894,16894,1203,2022,20221231,3000,4,-163200,5f838b4df3e74c2c8bdc914435389b15HOG35
16895,16895,1203,2022,20221231,3000,3,163200,55cd45376f0f4f52aa9fac240c77596bHOG36
16896,16896,1203,2022,20221231,3000,2,0,77afad00d4294065bbcddd801f56e95eHOG37
16897,16897,1203,2022,20221231,3000,2,0,9136864bd2654abbb8816215415f2e97TRG28
16898,16898,1203,2022,20221231,3000,1,0,7d98cc7d86b44ddaa11ddc111522af0bTRG29
16899,16899,1203,2022,20221231,3000,2,0,253569ccddf444b5850824e553bc26c6TRG31
16900,16900,1203,2022,20221231,3000,1,-153000,0db307eeafc444c894f30fa49084db45TRG32
16901,16901,1203,2022,20221231,3000,1,0,ef7e81a9680246459304c79caf3a40d8TRG37
16902,16902,1203,2022,20221231,3000,1,0,fa7b4bcfd21242a499c9aaba5025dad2DOO28
16903,16903,1203,2022,20221231,3000,1,0,d116fa585c98409fab67ea15112d118eDOO29
16904,16904,1203,2022,20221231,3000,1,0,dd0428ca19eb4aebac53ccee9e03241dDOO37
16905,16905,1203,2022,20221231,3000,1,0,3b01963d83f64712afb892aadc880462XNH32
16906,16906,1203,2022,20221231,3000,1,0,f776f7ac59a4408d9d9ae2a553135573XNH34
16907,16907,1203,2022,20221231,3000,2,0,cad4935abb524a7ea2cc8a9129775f07XNH35
16908,16908,1203,2022,20221231,3000,1,0,86cb80b6507c48f099b7b10f0a148c17DOO28
16909,16909,1203,2022,20221231,3000,1,0,472f398af42d46ef91dcc122e6359b51DOO29
16910,16910,1203,2022,20221231,3000,2,-153000,df1a886dc1fb449fab1c7c2b0700784dDOO31
16911,16911,1203,2022,20221231,3000,1,153000,bde15ed6a6324479b18568275904894bDOO32
16912,16912,1203,2022,20221231,3000,2,-153000,f52972ae5af64d918edd8d598a66a6deDOO33
16913,16913,1203,2022,20221231,3000,1,0,bb3990b2987f4dfe8590c2523ad7dffeDOO37
16914,16914,1203,2022,20221231,3000,1,0,37250e1471af4bc3bbeb7987e76a55f2HOG28
16915,16915,1203,2022,20221231,3000,1,0,0645f96e7e6143b29381377742f9bd14HOG30
16916,16916,1203,2022,20221231,3000,2,0,3b6c44ca3608411bb5c1c6a7ba2d0edbHOG31
16917,16917,1203,2022,20221231,3000,1,0,9dbd7dc4ce3547c6ae4af9859192f66fHOG32
16918,16918,1203,2022,20221231,3000,2,0,5dafc03872f14a4b9c291aabb1d90a33HOG33
16919,16919,1203,2022,20221231,3000,1,0,0ad003d1354f4cdabbacdbef5b37d63bHOG34
16920,16920,1203,2022,20221231,3000,1,0,278b5f7ff0944190ae71145fb9883315HOG36
16921,16921,1203,2022,20221231,3000,1,0,bc478f381d4d4382bead05e4228625f3VAG30
16922,16922,1203,2022,20221231,3000,1,0,acb79f6b889e4e92ad26d1eb81b46bf0VAG32
16923,16923,1203,2022,20221231,3000,1,-153000,560caa39e049434aa27e8ebde0686b2eVAG33
16924,16924,1203,2022,20221231,3000,1,0,ccd1f151634647478f4a53089d534774VAG35
16925,16925,1203,2022,20221231,3000,1,0,78a56d114bf2426ca1b88e70b7f6b9b2VAG37
16926,16926,1203,2022,20221231,3000,2,0,0d4a9408a88746b5b5cc5bac9cc8f9b7DEN24
16927,16927,1203,2022,20221231,3000,2,0,f7245b5fe7424f919a24954840925f40DEN25
16928,16928,1203,2022,20221231,3000,2,0,687d5032a53a4f7da602aa63ebc7fd5bDEN26
16929,16929,1203,2022,20221231,3000,2,0,71677d866f264f64bb86d47af90e4d32DEN27
16930,16930,1203,2022,20221231,3000,2,0,ebddb98d9b564d8c8726fcb94dc7c19aDEN28
16931,16931,1203,2022,20221231,3000,2,0,d09d1f73e13a4ecdb5ced8b3db778f30DEN29
16932,16932,1203,2022,20221231,3000,2,0,430ae96da3c14e5ab6a7494b694c0b39DEN30
16933,16933,1203,2022,20221231,3000,3,0,096dc4f30e7044288af9e0870c97ee0bHOG24
16934,16934,1203,2022,20221231,3000,3,0,c5c157962bc847888d09c8140f7548f4HOG25
16935,16935,1203,2022,20221231,3000,3,0,9c389c4f1d6242458107c21055eb02e3HOG26
16936,16936,1203,2022,20221231,3000,1,0,0abab4b8e8484854b6d03fdea7075fcaHOG27
16937,16937,1203,2022,20221231,3000,3,0,8fd7481484814568abe204f46d2b0752HOG28
16938,16938,1203,2022,20221231,3000,3,0,2d1b0af9268140668ee1cd48298bc9eaHOG29
16939,16939,1203,2022,20221231,3000,2,0,fb89969f3fc246eeb3400b87fae259bbHOG30
16940,16940,1203,2022,20221231,3000,4,0,e0a5dddea57e4fc9930026be96254565CAM20
16941,16941,1203,2022,20221231,3000,4,0,0122fed368544d93895db1ca5fd3ea3dCAM21
16942,16942,1203,2022,20221231,3000,3,0,373bfecb452f4fe4966c2a95d4b146aeCAM22
16943,16943,1203,2022,20221231,3000,2,0,c9d7860ec4194101ba67d0dc23c81a07CAM23
16944,16944,1203,2022,20221231,3000,3,0,60c253fb48b24b98969577b77d235898DOO20
16945,16945,1203,2022,20221231,3000,4,0,3afba072bacc42939746e30bf5af062cDOO21
16946,16946,1203,2022,20221231,3000,1,0,0416be765a074ea9a6850bf888926e56DOO22
16947,16947,1203,2022,20221231,3000,2,0,7227432882e141a0a3e3e1d09589de40DOO23
16948,16948,1203,2022,20221231,3000,2,0,c88c80e619f249c7b6436343e114b39fHOG28
16949,16949,1203,2022,20221231,3000,1,0,7c81a2c3d8564c269819c1ac5820ed9eHOG36
16950,16950,1203,2022,20221231,3000,1,0,cf3010204669492395f22cca23bab454HOG37
16951,16951,1203,2022,20221231,3000,2,0,2680bdf746d0404181c8a5c756aa504fHOG20
16952,16952,1203,2022,20221231,3000,1,0,84debf6609e34d0f9a81ee37ead0b1fdHOG21
